Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio
10/12/2025,Encuentro del candidato Iván Cepeda con empresarios de AmCham fue rechazado por el uribismo,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOR2JoZ1ZESHg3SW9jLTJtcWh2WG5JOEFGdFhZWk5MUGpXZXA0eW00bjFqSl9CcWpZOHpTZDlMcVZzR2pUSG1VTEFuaHZvRWdQLW9vQXZqN0FIRmRBZnNRQ08wV1ZpMEpUV3JNR0YwMzRFZnlVVmhHb21IOXFmbklRa2dtdTFaRkNJRHdKd2tBV29NYnc2WGlhamsxQXNza1pJT0pMQWk5bXExUUdwOFI2VWo5UXI2TWFQcW9GSElMY1dCUFZDUzJsVFFRQm84TWh5WlVwNXgwMFpOU0YwSUhFdGxZNjRFWUlIbTlkNENXWdIB9AFBVV95cUxOaDdKeXR6U1Nxc0h0ZjFsTDRWVnhteE5JOG9kMGtjNGg4SGtxZTlRTEhyTllUbGRPSUVfcVFwU2w0blFfN1VWaFBlVHE2Skc4TW9yMHJOR05EZno2WFc4RXMzVmtmcWN6X2VZd1VpSDNycUhFQzE2TTNIendqTmlIaDFqSTREOUlfY3llRWZOYzI1bXV2aXdaREV6MEhwVVhOaThKNzl1QTUyX1oySGdJcmVKN2tkLWtOREw3NngycEVDdFF4X0RrUDVHZzk0MXdIaldYOG9lWmJIeE9GUGlKMjV5OEgxQW91TUxQRE0tal9xZEN4?oc=5,eltiempo.com,Iván Cepeda,[],Neutral,,eltiempo.com
10/12/2025,Reunión de Iván Cepeda en Amcham Colombia generó incomodidad: desde la derecha cuestionan el encuentro,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNTGVIX2ZGUjRnaWJVRHcyb3JTOTc5TlhQVXlBOVl5VXlacXI3QWNNeS1Ud3pERGNvNm9Sa2l3MWZWUUxpQXJWVXg0NFNNUTNERXlJaURwTkhsVnlyRmlMeXI5b3EzN3dsa08yc2UxWFRkSVJLY0FMRWVuVjYwc01zU3BmdUpjLUhqX2E0UlAxbWxUMC1wS1JUTmEtYmQxX0tqN0pWdkZaMlVrcDVZeURERk5EUUN6YUlaWk0tMnV2dGQ5UlRTak9Tazh2SDVTRmRVNjdxZmdidnpaUEtSMTVfY1o1ejU?oc=5,semana.com,Iván Cepeda,[],Neutral,,semana.com
10/12/2025,Elecciones 2026: La reunión de Iván Cepeda con empresarios que generó cuestionamientos y sinsabores,https://news.google.com/rss/articles/CBMizgFBVV95cUxNeDVmRlpBa3FaZEVFT0lQU0NldWdCanROSXd4OG4wX2hfSnhiRGdna1Z4SFN0YVNnVERxWG1qamhNcWU4UkFrVHRiWXdYakZja1BfaVRMSzZqLWlLT3dSd2hiY2ZiNjMzVlZQcUZibnZKc2k4ODRvOU9CZXlSMWF0aWNSaENxeGRXRlBmUFptcTBKdmJsVFRSdkVZTFZhWnBtdy1iWFdUUV9RSUJQQzIzZl8zUi01R2pIX2JxM1pIdFpGTHhFRUpOU09sOXEzZ9IB4gFBVV95cUxQa2xYTTR0WHpXWHktZThBdGU4MjluOXhyOHdYNjFsMm56VTZoNm1yLU5lemIwQ09iVDQzZnRQMHV3NlJDWmRqZkZOQXNxWjZ2WnZGRmR5cGZQOEhPc2RXQWE5REFCWU0zZno0SUJyTFhlbGdpNTM4QWJyalFfUWt5V0Z3Y0JuaUVTM1pFYjNyMG5ZazhMdzJXLUR2MTE3cXlHaUMxZkRaVXNHanZwSUpZWGtnOVdRbldWQlFKT1BiOGxVNG5oS0xSQmxqV0Y3WGl0U21XWmNaTlR0N191OGU5WmlB?oc=5,caracol.com.co,Iván Cepeda,[],Neutral,,caracol.com.co
10/12/2025,La foto: Iván Cepeda se reúne con los empresarios,https://news.google.com/rss/articles/CBMijwFBVV95cUxOSzhNQldud3hfbTdpYjF5YVA4OXBfN1NRS3dxaUd4RU9rNktKQ25Vb3VfZkJodnQtOUN1emlWdzRIM1B1Y0EzYXpFcTNSZExDaVNteGdCTWEtSVhvQk11YlVWSUUwRXplWWFuc3l6WjNwc01kbm1GRWN0MVQ5dE1WUlVyRFRpdW5ZUjluU3YwNA?oc=5,lasillavacia.com,Iván Cepeda,[],Neutral,,lasillavacia.com
10/12/2025,Iván Cepeda lanzó críticas al uribismo desde Popayán,https://news.google.com/rss/articles/CBMijgFBVV95cUxNVHFzTUotenNyM1Boc3M5TGRsbjVmWmxVeVNocVRsekxKVHp5OWVDSXVyeWtEd00yNVBhU2pwZHVGbmJqM1VwZGphMEJ1RmVHallHTlpUYXd6RElPOE1HMVlOakhBZDhjZjZCU3ozN2tqR0JBTDdhU3BqN0l2cFFLWlY4cDJLOHhfTHJkbkJB0gGTAUFVX3lxTE1RYTR5WDI1bExuam9ydEY0a3NhUUQ2SlhFTVFPRWo2cjZ4WEo2Vks1amN3WjUxSHc0LVZ4SjRadFJqNHVxN2NzRnNwMTZZRmFwdmtlbmRKQjB6SkwtTUo1WDVFN01QeEIybFlUQ3hIY2pabE5IX1pLd2d5OGUwNmYyNmhxYkNpWlE5S2JDTjJadGpjVQ?oc=5,kienyke.com,Iván Cepeda,[],Neutral,,kienyke.com
10/12/2025,Álvaro Uribe y Centro Democrático estallan contra presidenta de AmCham por invitación a Iván Cepeda,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPWTdOODdEQkR4blF5MkpWdi1OWmlEcndzbjUtU2F4NDJZb1gtX3YtNDlDa1BOT3psZE0wZGd6czF5VF9RcmxrdFZGaGFCVy1BQVV0WkRlWnNDbm5yWDk0VlFYWnN6bTZUclFQUEJfZWhDRjR6cmgwMEFMYjRORVpIUHVoenY4bC1Wb01jdUdLVS1TWFE0Q080ZXNkMFlOdUhYdlJqdllFRDhabzhYR2VERF9fb0J2MHc5OE9rVWMyNmRteU5zcUpKZzVIN2loUXJKb0ZYOTlsY9IB1wFBVV95cUxNanh3WjdEdFNyb0p6QUJMekhKVXJjSjdyX2U2UU5RLTktRzVJWTBLUUd5clR5S01mOThndlpGZEUxZWlKc0ZUTF9mbVZHQnozbmN2M3RwTGE4Zk42VHFqODlaUHZhZTRwMjNNYTM0MENKWHRFWkNQeVNzZ1QtMGY2ZmlGTlM2MEdwbnEybzlSVGhuRV96ZjBGMFNEM0l5ZjF2ZmVneG9FUTRBalRrVWp0ZzhHMEhRWVdCYnFUWDZZNGEwVURCT3l6VzA3MG5SMWs5WmFVNlRUbw?oc=5,lafm.com.co,Álvaro Uribe,[],Neutral,,lafm.com.co
10/12/2025,Reunión de AmCham con Iván Cepeda desata tormenta en el uribismo: estas fueron las duras reacciones,https://news.google.com/rss/articles/CBMi9gFBVV95cUxObzhKcFpzVTRfUUNsR1VBbjB2WGx2Z28zVTBnSWNNbmhIeG5FV2I5YWpyM2FETGhySE03UjBJWHVfQ2VReXdWNDhMTG5TcGRnZ0tCZms3TmlSdTFXQjJTUEt0RkRaWDR0TjcxM2FGSTd6cEtpWjl6WTlaTjVLX1RZU19SdHJrdzFVeVZSMkxtOXViazR2dmlSZUFVUnY5ZHN6VTBQbWJ5a0lLXzBFN0pIbHdQYlNXQTY3S0EtZnRUMUZzeHUzN3drZ05hSDl2RHpOR1Uzby1ic0FIRHVxZU9ocERTQ2xVSklNdzZTempZbC1XSkJFeFE?oc=5,infobae.com,Iván Cepeda,['duras'],Neutral,dura,infobae.com
10/12/2025,Andrés Forero recordó trino de Iván Cepeda apoyando una constituyente: “Quiere embarcar al país en una aventura chavista”,https://news.google.com/rss/articles/CBMiggJBVV95cUxOZ2pOQ1R0WFFvTDM0Y2JTSHozY0lBVFJJUm1XSGpFTUJJR1RVNWh6TGFWRnp2bGZ6MGpmQ1BQZkpxa19sZld1eFlSMDUxVGRRSDZKOUhzT2VibjhObDJzdm44enc2aG5weENNYUpMek5LdGxuM0VETHk1cHkzWm9wWGVneG9jTzFRU29QVnRhaEZMWGlYNElsTGlIMHNTRlh2SUNoYmQtMGJGVHdMWWhta0VzTkpIRXo2TkVFdmc1a2U2OUF6ejhoOGd3d2VzcHRuSkg4TVhCZUJPQTVhOGotQU1nTVFjWjQ5UzBKYXRmcEZvRUlzQkJiVW9oalhEM2ZhbHfSAZwCQVVfeXFMTi14SngtV2RDTWFNelhubUtkQV9ZaUVwMnlyWnNMUGpseElyZlh3b1ZIbHhXWW1SaktVMTdNNVU4TDJ3OG5vb3F1TFFoRUhha01ycGpzQnpBcTZ2UmhyNzQ2cXRhem5keW92WnM3S0s3WFRSdWMtS1BTUnNOdC1JM09XSzhlaEQxX1hLZEVTUHRINmg1QlNqMzEzbVRBREZaOUR5LXQ2eDNMTDFuWmZ5S0JUVUFEc081WEpNVXF4M0pLXzQxVTFRdUl0Q1F3VzhVczRCTVJOaTdmNjVFZ3E4LU5tSTNwWGljM0NkUVowMzJQMUVTU0RTbUFZd0tya09SSFgwdUFhbXc5MXpWWDFKNW02Q1pRR2gxR21OQkk?oc=5,infobae.com,Iván Cepeda,"['constituyente', 'chavista']",Negativa,,infobae.com
10/12/2025,La Revolución Ética De Iván Cepeda,https://news.google.com/rss/articles/CBMibEFVX3lxTE5IRWJ4WWF2MEZTUmtWWFkyR1RWSlhvdHd4djFUSFNmeEctcHhRVTkyb0c2bXk5c1ROZ0hub1c0VHM1aHF6REFLWXdqQThTdmlHS0pBX2c0WkkzQnBOV3Z0Tjk2ZTdnaGxGenNVdg?oc=5,pares.com.co,Iván Cepeda,[],Positiva,,pares.com.co
10/12/2025,Cepeda y la constituyente: su propuesta de convocar un “Acuerdo Nacional y un Proceso Constituyente” es un ejemplo de reciclar ideas que el resto del continente ya jubiló hace décadas,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOVGF5OHk1UE1OYTQ0dEZFbl9jRG13Q2xaR0ExazEta3Ywb0t0WElWSElORzlGTHk3OWlCRjYyU1lpQWt6YVEwYU91Yk11RW1fNUwtUktlazlvWmtwYm1ia0I5TzZ2WWJVeXEyUlBTdndPMEc2d3R1R3RCNThELXR0d25GLXdxS2xKUXZJNlF4ZGNncFV4dms3a1NkSWdQVFRxX28zNk0xOEPSAagBQVVfeXFMTTlEUVJkcmU5WUJJT3ZkdmZuUjIwUzdpMTBNOUhvcS1RVENxeUtEOG0yekxsb2Vfdy0zQ1lqSVVhYWxSRDgxY3FqbEtkdmY2SUNwZzlnRkloTmtQMmtsZmNqZmxRaEVja190VW5jRURKeTl3dlFxeDlZbEE4TVZhUEJWdF9Pd1hObE1YUnhuYjJWck56Q0RsTGVNWkM0czNNOVppU3FjbmRn?oc=5,larepublica.co,Iván Cepeda,['constituyente'],Negativa,,larepublica.co
